P11,\sigma_{sca} radii (um),\sigma_{sca} (m^{2}),radii (um)
8902.30426752894,13.9737265373702,6.1344319424769e-10,34.85
8966.81032355605,14.0242619370922,6.17888200828955e-10,34.86
8933.95487669446,13.9985450861036,6.15624185843001e-10,34.87
8979.3199603276,14.0340411824653,6.18750219392846e-10,34.88
8996.53836547308,14.0474903120847,6.19936711466682e-10,34.89
8976.33140324028,14.0317055365689,6.1854428282286e-10,34.9
8946.52660851458,14.0083908984803,6.16490483274903e-10,34.91
8946.83010925528,14.0086285058302,6.1651139701344e-10,34.92
9032.87704942118,14.0758319286277,6.22440750610478e-10,34.93
8945.40694737397,14.0075142933807,6.16413329261072e-10,34.94
9025.63784250457,14.0701904102361,6.21941908728501e-10,34.95
8979.53585496372,14.0342098954645,6.18765096338323e-10,34.96
9040.45204253481,14.0817327055815,6.22962730968864e-10,34.97
9029.01055576734,14.0728190491326,6.22174316870823e-10,34.98
9010.81859388879,14.0586347001552,6.20920738598384e-10,34.99
8989.0997958103,14.0416816977384,6.19424131824666e-10,35
8996.45374814129,14.0474242497896,6.19930880625055e-10,35.01
8997.97871022607,14.0486147678682,6.20035963262569e-10,35.02
8998.95785385935,14.049379119394,6.20103434445308e-10,35.03
9021.80029959251,14.0671988931228,6.21677469937005e-10,35.04
9037.30718462994,14.0792832207448,6.22746023965751e-10,35.05
9094.12115759822,14.1234693246635,6.26660981712443e-10,35.06
9069.58292204501,14.1044021104146,6.24970092124017e-10,35.07
9044.12782256081,14.0845951781211,6.23216022945047e-10,35.08
9035.55109972926,14.0779152458951,6.22625015033854e-10,35.09
9057.45608394503,14.0949695369911,6.24134451589093e-10,35.1
9031.75642391243,14.0749587724071,6.22363530143622e-10,35.11
9075.11371080462,14.1087020093306,6.25351209711267e-10,35.12
9056.61599736404,14.0943158617629,6.24076562599883e-10,35.13
9096.76333353008,14.1255208687327,6.26843049724802e-10,35.14
9128.85650011738,14.1504161828547,6.29054537226599e-10,35.15
9126.79655444164,14.1488195571875,6.28912589746786e-10,35.16
9083.79750281361,14.1154505605426,6.25949595583968e-10,35.17
9084.99169362116,14.1163783656444,6.26031885314976e-10,35.18
9173.11167415533,14.1846741428403,6.32104088725625e-10,35.19
9077.52331009219,14.1105749369346,6.25517251248312e-10,35.2
9168.94160742883,14.1814496229736,6.31816736263155e-10,35.21
9107.63304799723,14.1339576354145,6.27592063930889e-10,35.22
9167.04566335617,14.1799833345743,6.31686089864975e-10,35.23
9163.78253658595,14.1774593370211,6.3146123314822e-10,35.24
9152.88744185046,14.169028828046,6.30710470029446e-10,35.25
9128.21777870733,14.1499211410126,6.29010523981236e-10,35.26
9136.43615616031,14.1562894832702,6.295768388998e-10,35.27
9134.14947226725,14.1545178414444,6.29419267261105e-10,35.28
9128.97445639249,14.1505076031214,6.2906266540016e-10,35.29
9157.38638325978,14.1725106691367,6.3102048470721e-10,35.3
9165.17121624812,14.1785335224648,6.3155692478739e-10,35.31
9234.39334628304,14.2319761718453,6.36326908297854e-10,35.32
9210.57521639302,14.213610161889,6.34685640010268e-10,35.33
9189.48267325854,14.1973259986294,6.33232187438171e-10,35.34
9176.44137157756,14.1872483177432,6.32333532716887e-10,35.35
9194.93105478318,14.2015341237972,6.33607626477943e-10,35.36
9168.77164331326,14.1813181820279,6.31805024314559e-10,35.37
9193.64069983061,14.2005376148115,6.33518710233336e-10,35.38
9190.33056287886,14.1979809586591,6.33290614122031e-10,35.39
9227.01487126443,14.2262892110753,6.35818469679259e-10,35.4
9272.79329202375,14.261536324147,6.3897298561292e-10,35.41
9284.89134036006,14.2708366779154,6.39806642292423e-10,35.42
9228.41652137334,14.2273697080122,6.35915055090652e-10,35.43
9226.60109001511,14.2259702217921,6.35789956691646e-10,35.44
9306.69032790353,14.287579330044,6.41308774790725e-10,35.45
9209.5590872362,14.2128261032535,6.3461562021573e-10,35.46
9304.50542019529,14.285902102506,6.41158216382093e-10,35.47
9254.47299256698,14.2474410679263,6.3771056380834e-10,35.48
9294.90586900302,14.2785307467837,6.40496727045201e-10,35.49
9300.88300423489,14.2831209489043,6.40908601636195e-10,35.5
9303.20288991417,14.2849021314968,6.41068461155553e-10,35.51
9270.79880248828,14.2600024813361,6.38835548608436e-10,35.52
9277.16138934863,14.2648949908442,6.39273984039308e-10,35.53
9267.26622059461,14.2572853785656,6.38592124180819e-10,35.54
9252.90062086156,14.2462306681084,6.37602214251581e-10,35.55
9280.69368868244,14.2676104272556,6.39517388996189e-10,35.56
9286.76424656579,14.2722759295916,6.39935701188956e-10,35.57
9365.67924417679,14.3327875354253,6.45373604315353e-10,35.58
9344.57829610546,14.3166324901205,6.43919572572836e-10,35.59
9336.91864358625,14.3107636907091,6.43391758473587e-10,35.6
9317.80052405644,14.2961049420947,6.42074360195575e-10,35.61
9334.1852735816,14.3086688092518,6.43203406427158e-10,35.62
9301.46158009387,14.2835651938462,6.40948470350225e-10,35.63
9305.88603030771,14.2869619401026,6.41253351961817e-10,35.64
9308.5541937054,14.2890099566355,6.41437210727847e-10,35.65
9342.2145953906,14.3148216874491,6.43756693831199e-10,35.66
9405.22265380902,14.3630133358078,6.48098475852795e-10,35.67
9399.97069813964,14.3590025619128,6.47736572196725e-10,35.68
9372.34882580679,14.3378900315301,6.4583319425257e-10,35.69
9370.32363948785,14.3363408751754,6.45693641983057e-10,35.7
9428.10039920542,14.3804713905044,6.49674943786423e-10,35.71
9342.92164085143,14.3153633704783,6.43805415174902e-10,35.72
9423.78533776874,14.3771801803661,6.49377599976153e-10,35.73
9354.92182442457,14.3245538501236,6.44632328153997e-10,35.74
9407.49850494592,14.3647509928643,6.48255301024021e-10,35.75
9424.94049066553,14.3780613195171,6.49457199668721e-10,35.76
9448.42514852985,14.3959634892336,6.51075488945651e-10,35.77
9414.63544083762,14.3701988210073,6.48747095577316e-10,35.78
9426.5082422127,14.3792570984506,6.49565230857948e-10,35.79
9414.97367595449,14.3704569543282,6.48770402804777e-10,35.8
9389.53213326375,14.3510275894471,6.47017267802224e-10,35.81
9406.3677908207,14.36388769669,6.4817738536714e-10,35.82
9407.24889229473,14.364560418964,6.48238100625397e-10,35.83
9486.33579956939,14.4248155987658,6.5368784976492e-10,35.84
9468.37276050735,14.4111519297686,6.52450046188512e-10,35.85
9484.44339544982,14.4233767427862,6.53557447299106e-10,35.86
9463.61509309526,14.4075308174219,6.52122203126005e-10,35.87
9489.51814882651,14.4272349181394,6.5390714023566e-10,35.88
9455.61477892943,14.4014396385974,6.51570914591106e-10,35.89
9443.31335388093,14.3920687044419,6.50723243555745e-10,35.9
9444.65596238699,14.3930917684013,6.50815760507068e-10,35.91
9465.9452524843,14.4093044407461,6.52282770589862e-10,35.92
9539.7904351846,14.4653997661273,6.57371321081301e-10,35.93
9527.84384917073,14.4563394895759,6.56548101422159e-10,35.94
9516.65746413557,14.4478505976376,6.55777265966322e-10,35.95
9518.06892108145,14.4489219697599,6.55874527150775e-10,35.96
9556.60429944431,14.4781417752802,6.5852993690583e-10,35.97
9498.9891753406,14.4344326833831,6.54559773147658e-10,35.98
9560.66211110349,14.4812152172474,6.58809554055621e-10,35.99
9492.02003974226,14.429136647427,6.54079541437517e-10,36
9532.63107644008,14.4599707986556,6.56877981405974e-10,36.01
9553.41993401422,14.4757294364452,6.58310507503915e-10,36.02
9589.53751700312,14.5030670362033,6.60799310943046e-10,36.03
9555.47007767603,14.4772825835463,6.58451779543015e-10,36.04
9575.33521017754,14.4923233831235,6.59820653260388e-10,36.05
9572.34869182934,14.49006315076,6.59614857176572e-10,36.06
9543.13803418906,14.4679375635137,6.5760199864125e-10,36.07
9548.21644418554,14.4717866300481,6.5795194354948e-10,36.08
9544.99882105239,14.4693480238802,6.57730222413764e-10,36.09
9614.41552530996,14.5218674066671,6.62513613714962e-10,36.1
9598.83229700145,14.5100939740589,6.61439798996549e-10,36.11
9630.33531983048,14.5338852731274,6.63610620659339e-10,36.12
9600.62142962928,14.5114461840035,6.61563085193152e-10,36.13
9639.19497926052,14.5405691355202,6.64221125267739e-10,36.14
9608.6382245027,14.5175036570813,6.62115509386595e-10,36.15
9588.68210414062,14.5024201652389,6.607403658449e-10,36.16
9583.19885795037,14.4982729992963,6.60362524338172e-10,36.17
9599.36862790643,14.5104993412373,6.61476756680048e-10,36.18
9681.0555968761,14.5721079623386,6.67105671808903e-10,36.19
9650.16928105657,14.54884405897,6.64977346415219e-10,36.2
9654.87271089948,14.5523891331209,6.65301452055742e-10,36.21
9651.20176743332,14.5496223396965,6.6504849335897e-10,36.22
9684.51767696438,14.5747133236411,6.67344238072678e-10,36.23
9644.30771887712,14.5444248666606,6.64573435773819e-10,36.24
9694.51991014004,14.5822378109138,6.6803347556496e-10,36.25
9627.47763647575,14.5317287374398,6.63413702383733e-10,36.26
9658.51468382035,14.5551335716872,6.65552414439727e-10,36.27
9682.35217688944,14.5730837480459,6.67195017012243e-10,36.28
9719.88368761239,14.6013011084064,6.6978125189379e-10,36.29
9687.27781584455,14.5767901109602,6.67534434718438e-10,36.3
9707.89767301976,14.5922955790896,6.68955315275916e-10,36.31
9714.81536311597,14.5974937695462,6.69432001960836e-10,36.32
9682.36322885096,14.5730920652973,6.67195778584795e-10,36.33
9677.97376667615,14.5697883631722,6.66893307941619e-10,36.34
9675.40703232773,14.5678561789667,6.6671643848511e-10,36.35
9734.9510835279,14.6126139181817,6.70819521447564e-10,36.36
9714.12016182804,14.5969714550374,6.69384096779672e-10,36.37
9775.49924955856,14.6430146353515,6.73613629101406e-10,36.38
9732.26339540327,14.6105966065538,6.70634317264606e-10,36.39
9784.27620602937,14.6495867941472,6.74218434784454e-10,36.4
9751.98160118896,14.6253901320551,6.71993066502837e-10,36.41
9725.11974815946,14.6052334087112,6.70142060243038e-10,36.42
9714.79260542599,14.5974766716694,6.69430433765724e-10,36.43
9727.23036408955,14.6068181895032,6.70287499327019e-10,36.44
9819.39702853749,14.6758557100607,6.76638553092763e-10,36.45
9770.79167295768,14.6394884004087,6.73289237714589e-10,36.46
9800.01676416029,14.6613658976852,6.75303090843031e-10,36.47
9787.07805916935,14.651684192657,6.74411505891479e-10,36.48
9825.10968138199,14.6801240922488,6.77032202635988e-10,36.49
9791.21681410566,14.654781813849,6.74696700709814e-10,36.5
9837.08483424755,14.6890676665071,6.77857390790053e-10,36.51
9761.41032033578,14.6324587149245,6.72642784083506e-10,36.52
9784.34650637477,14.6496394229335,6.74223279066018e-10,36.53
9815.22654175895,14.6727388199814,6.76351171685196e-10,36.54
9845.53880419032,14.6953781878598,6.784399400009e-10,36.55
9829.75855284853,14.6835967221369,6.77352548748228e-10,36.56
9850.12979805337,14.6988040302297,6.78756297862358e-10,36.57
9869.77058717459,14.7134511641866,6.80109712445144e-10,36.58
9833.72977144014,14.6865625062753,6.77626198911678e-10,36.59
9817.04553624937,14.6740983604117,6.764765156138e-10,36.6
9811.53091858007,14.6699762745325,6.76096512349876e-10,36.61
9856.7865644741,14.7037699535929,6.79215004724512e-10,36.62
9840.65359980324,14.6917319255833,6.78103308574508e-10,36.63
9921.67578710941,14.7520895077595,6.83686414688653e-10,36.64
9874.57918802092,14.7170349606701,6.80441065247113e-10,36.65
9984.22522992323,14.7985174126992,6.87996594260709e-10,36.66
9911.39544338966,14.7444448386998,6.82978013054662e-10,36.67
9879.24707785627,14.7205130522361,6.80762721883972e-10,36.68
9859.64520701581,14.7059019757745,6.79411989096119e-10,36.69
9864.02320997089,14.7091665626619,6.79713670103247e-10,36.7
9956.79213144693,14.7781728979963,6.86106224413568e-10,36.71
9892.11238556945,14.730094871182,6.81649249149429e-10,36.72
9948.57694700065,14.7720750269517,6.85540129519863e-10,36.73
9927.75403742976,14.7566075531934,6.84105256954645e-10,36.74
9977.68310889435,14.7936682854951,6.87545787424578e-10,36.75
9951.50032891384,14.7742452491464,6.85741574975436e-10,36.76
10010.4457863617,14.8179365928646,6.89803409823648e-10,36.77
9907.54455925944,14.7415802236641,6.82712654941692e-10,36.78
9918.29202273285,14.749573710387,6.83453245032196e-10,36.79
9943.56083305728,14.768350486525,6.85194477330534e-10,36.8
9958.54478105505,14.7794735086192,6.86226996625087e-10,36.81
9964.76055860712,14.7840852059745,6.86655315667178e-10,36.82
9986.25061434801,14.8000183387144,6.88136160181371e-10,36.83
10024.6576659265,14.8284514112645,6.90782727148072e-10,36.84
9991.46082232037,14.8038787023874,6.88495187072075e-10,36.85
9966.46594315319,14.7853502374649,6.86772830920749e-10,36.86
9956.23397118267,14.7777586729937,6.86067762504705e-10,36.87
9982.97491893107,14.7975907845499,6.87910437379772e-10,36.88
9963.30183107347,14.7830030554635,6.86554797144008e-10,36.89
10042.8756609393,14.8419193041113,6.92038099321118e-10,36.9
10000.4320643172,14.8105233453495,6.89113380652244e-10,36.91
10067.329871508,14.8599782126465,6.93723198885592e-10,36.92
10060.783234043,14.8551458135947,6.93272080829254e-10,36.93
10031.996624959,14.8338783041729,6.91288442784836e-10,36.94
10007.9838025692,14.8161143082299,6.89633758556238e-10,36.95
10006.7475017784,14.8151991518948,6.89548567095311e-10,36.96
10092.1209505795,14.8782635168296,6.95431511506399e-10,36.97
10009.6180113687,14.817323924298,6.89746369205782e-10,36.98
10084.5999629838,14.8727185926535,6.94913252579728e-10,36.99
10048.989540344,14.8464363319847,6.92459396728907e-10,37
10110.414223474,14.8917417990911,6.96692070954877e-10,37.01
10096.9532348766,14.8818250771452,6.95764496296142e-10,37.02
10138.286026612,14.9122540168463,6.98612671221124e-10,37.03
10055.2427815057,14.8510549012515,6.92890297326923e-10,37.04
10060.5435386082,14.8549688526285,6.93255563809753e-10,37.05
10077.7200281551,14.8676444800076,6.94439167548405e-10,37.06
10071.3797267041,14.8629668257956,6.94002267768557e-10,37.07
10092.0324778164,14.8781983014019,6.95425414993321e-10,37.08
10108.1148884288,14.8900483446951,6.96533627546027e-10,37.09
10163.8988884676,14.9310789234081,7.00377611546496e-10,37.1
10137.6863032595,14.911812948247,6.98571345267976e-10,37.11
10113.469239289,14.8939915125799,6.96902587086846e-10,37.12
10105.881448349,14.8884032373554,6.96379724851226e-10,37.13
10123.8144370958,14.901607193307,6.9761545770967e-10,37.14
10101.4615517299,14.8851470938826,6.9607515702038e-10,37.15
10159.6122620059,14.9279299985436,7.0008222714374e-10,37.16
10129.492753911,14.9057856670205,6.98006741213395e-10,37.17
10176.6943659739,14.9404744415768,7.01259326926862e-10,37.18
10203.3676945362,14.9600412765331,7.03097342274663e-10,37.19
10181.8316799149,14.944245028604,7.01613330809355e-10,37.2
10156.8144708593,14.9258744030607,6.9988943594202e-10,37.21
10158.9931183595,14.9274751251887,7.00039562969985e-10,37.22
10240.9752107915,14.9875857377984,7.0568881457285e-10,37.23
10150.540840854,14.9212640068596,6.99457130382213e-10,37.24
10237.2830685362,14.9848837838382,7.05434395102273e-10,37.25
10183.4365073673,14.9454227140381,7.01723916838434e-10,37.26
10247.0544005712,14.9920335007689,7.06107721575448e-10,37.27
10242.570393119,14.9887529606692,7.05798735972188e-10,37.28
10238.9755138877,14.9861223961064,7.05551018737157e-10,37.29
10205.3119852817,14.9614665551844,7.03231320162814e-10,37.3
10213.6090308267,14.9675472486917,7.03803055970643e-10,37.31
10226.5155090725,14.9770011710622,7.0469242023002e-10,37.32
10209.3039649458,14.9643924838952,7.03506400937739e-10,37.33
10238.5228799386,14.9857911470121,7.05519828473689e-10,37.34
10249.9816452569,14.9941747120368,7.06309433208343e-10,37.35
10313.4805643193,15.04054766549,7.1068503963229e-10,37.36
10288.7993375805,15.0225400916885,7.08984296755655e-10,37.37
10263.9967200829,15.0044221789512,7.07275189040822e-10,37.38
10256.1855399696,14.9987117060067,7.06736933423456e-10,37.39
10272.3334416718,15.0105144597678,7.078496588598e-10,37.4
10250.20244727,14.9943362111617,7.06324648313124e-10,37.41
10286.0249284221,15.0205145160347,7.08793116768416e-10,37.42
10272.7460831628,15.0108159442796,7.07878093308533e-10,37.43
10314.1369790896,15.0410262954002,7.10730272098099e-10,37.44
10355.8806493752,15.0714327969356,7.13606759990457e-10,37.45
10336.9337600249,15.0576393055404,7.12301160903436e-10,37.46
10305.8176461377,15.0349590622085,7.10157000501599e-10,37.47
10307.7235273044,15.0363492246207,7.10288331648639e-10,37.48
10387.3826846575,15.0943386369822,7.15777513603021e-10,37.49
10292.2967474489,15.0250931357367,7.09225297536671e-10,37.5
10386.3740532794,15.093605777048,7.15708010468127e-10,37.51
10321.4258837549,15.0463400334625,7.11232538570474e-10,37.52
10385.9385078464,15.0932893037557,7.15677997746293e-10,37.53
10390.3668738888,15.0965067061412,7.15983149191213e-10,37.54
10381.1780752983,15.0898298753787,7.15349964142798e-10,37.55
10351.3679647407,15.0681486709194,7.13295798289577e-10,37.56
10359.4063381716,15.0739981345274,7.13849709426039e-10,37.57
10363.662916487,15.0770946953626,7.14143023260294e-10,37.58
10339.8481989282,15.0597618632538,7.1250199011086e-10,37.59
10373.2951413881,15.0840995661174,7.14806764088901e-10,37.6
10392.0103648215,15.0977006000215,7.16096399457345e-10,37.61
10457.0984807635,15.1449073939957,7.20581514833217e-10,37.62
10436.0786703781,15.1296783503643,7.19133074155639e-10,37.63
10415.3242393903,15.1146265215635,7.17702920337331e-10,37.64
10401.6251704519,15.1046832670372,7.16758939952558e-10,37.65
10415.3631948772,15.1146547874662,7.17705604696074e-10,37.66
10388.0652018074,15.0948345258926,7.15824544741027e-10,37.67
10401.4353948434,15.1045454754188,7.16745862826463e-10,37.68
10399.4244507113,15.1030852988097,7.16607291962697e-10,37.69
10438.1101743747,15.1311508625679,7.19273061765962e-10,37.7
10500.8183755464,15.176533907133,7.2359418111622e-10,37.71
10491.0689798535,15.1694870090489,7.2292236624042e-10,37.72
10456.4835835994,15.1444621128536,7.20539143277594e-10,37.73
10456.9308008698,15.1447859689825,7.20569960286607e-10,37.74
10537.6088102472,15.2030967452758,7.26129349663867e-10,37.75
10430.7502648487,15.1258154360825,7.18765902465028e-10,37.76
10515.5777279347,15.1871957979631,7.2461122389548e-10,37.77
10446.3960121447,15.1371552727713,7.19844025264386e-10,37.78
10508.5245720696,15.1821016590685,7.2412520248649e-10,37.79
10528.8187132765,15.1967544821769,7.25523638490509e-10,37.8
10535.5812903066,15.2016340764089,7.2598963658831e-10,37.81
10503.8727685303,15.1787409602725,7.23804654329919e-10,37.82
10515.1185986261,15.1868642440057,7.24579586047441e-10,37.83
10512.1173057044,15.1846967229908,7.24372771871981e-10,37.84
10480.2953881672,15.1616960089732,7.22179975697589e-10,37.85
10507.5218032431,15.1813772709126,7.24056103330414e-10,37.86
10503.1591426103,15.1782253348834,7.2375547953756e-10,37.87
10588.1703103543,15.2395268080322,7.29613459754865e-10,37.88
10574.4093571273,15.2296205356785,7.28665215025209e-10,37.89
10572.9193711285,15.228547533868,7.28562542532448e-10,37.9
10557.1266794695,15.2171698990594,7.27474294037907e-10,37.91
10576.4155219988,15.2310651402756,7.28803456557966e-10,37.92
10546.5218739111,15.209525031323,7.2674353427048e-10,37.93
10539.8643913497,15.2047237739256,7.26284778060248e-10,37.94
10536.1854924168,15.202069967294,7.26031271165304e-10,37.95
10564.4350358617,15.222436164386,7.27977900896897e-10,37.96
10642.8001679407,15.2787905357929,7.33377913690833e-10,37.97
10698.5516254132,15.3187566254822,7.3721965523641e-10,37.98
10611.379863113,15.256220390203,7.31212791989925e-10,37.99
10614.9924686747,15.2588171314959,7.31461730717331e-10,38
10713.2089719535,15.3292466189348,7.38229668959898e-10,38.01
10592.0703695918,15.2423332223358,7.2988220644387e-10,38.02
10654.589883028,15.2872508435103,7.34190323631573e-10,38.03
10588.2804849219,15.2396060948146,7.29621051703722e-10,38.04
10634.6326611421,15.2729267793408,7.32815104185681e-10,38.05
10663.7018841378,15.2937864154317,7.34818216691482e-10,38.06
10687.2534782046,15.3106658440866,7.36441118432401e-10,38.07
10654.3391479892,15.2870709646024,7.34173045891062e-10,38.08
10673.4202953805,15.3007538578326,7.3548789647961e-10,38.09
10672.9712040106,15.3004319596687,7.35456950329472e-10,38.1
10639.2051095625,15.276209787192,7.33130184111082e-10,38.11
10657.3980775427,15.2892653154941,7.34383831712337e-10,38.12
10641.4383667267,15.2778130044668,7.33284074201467e-10,38.13
10717.2844617252,15.3321620968057,7.38510504279447e-10,38.14
10702.867122196,15.3218458931727,7.37517029045669e-10,38.15
10723.1372945453,15.3363480607801,7.38913813394998e-10,38.16
10701.7279728223,15.3210304885059,7.3743853212964e-10,38.17
10731.2065432552,15.3421173394394,7.39469852096331e-10,38.18
10706.0506255328,15.3241244191225,7.37736399042147e-10,38.19
10689.3517402573,15.3121687658862,7.36585706230947e-10,38.2
10682.5900224454,15.3073250230006,7.36119767340462e-10,38.21
10698.7634202694,15.3189082543154,7.37234249672772e-10,38.22
10784.068767824,15.3798587679744,7.43112501338596e-10,38.23
10764.6115118986,15.3659778776734,7.41771733727484e-10,38.24
10752.8094760843,15.3575521414037,7.40958474785644e-10,38.25
10754.3292579223,15.3586374068042,7.41063200460844e-10,38.26
10874.9998175887,15.4445639850778,7.49378410921965e-10,38.27
10744.2958374975,15.351471193935,7.40371813906351e-10,38.28
10786.1012843773,15.3813080514235,7.43252558722549e-10,38.29
10730.3296214458,15.3414904708713,7.39409424851917e-10,38.3
10763.0702655478,15.3648778098692,7.41665528967895e-10,38.31
10796.0852121393,15.3884250969901,7.43940534818777e-10,38.32
10826.3923923051,15.4100094450009,7.46028952923892e-10,38.33
10790.5952094084,15.3845119545364,7.43562227729909e-10,38.34
10812.2300373537,15.3999269800975,7.45053048259394e-10,38.35
10819.0958701747,15.4048157284748,7.45526161544487e-10,38.36
10785.7406908371,15.381050940604,7.43227710812782e-10,38.37
10799.0563119458,15.3905424108483,7.44145268436164e-10,38.38
10781.2675259774,15.3778611220474,7.42919472354798e-10,38.39
10844.3412480306,15.4227781255591,7.47265779149828e-10,38.4
10830.0354524881,15.4126019461718,7.46279990229333e-10,38.41
10872.7261079208,15.4429493510208,7.49221733315857e-10,38.42
10839.0764065502,15.4190338529538,7.46902987553647e-10,38.43
10874.9221937419,15.4445088646811,7.49373061989926e-10,38.44
10855.4002251942,15.4306401378916,7.48027835138088e-10,38.45
10832.2571146009,15.4141827276042,7.46433081323732e-10,38.46
10825.9281539032,15.4096790489377,7.45996963016606e-10,38.47
10837.7172419955,15.4180670887891,7.46809329752153e-10,38.48
10930.3704914607,15.4838324976369,7.53193913293814e-10,38.49
10892.3113542895,15.4568519308902,7.50571320538617e-10,38.5
10903.6100540167,15.464866623867,7.5134989541577e-10,38.51
10897.5183569708,15.4605460161226,7.50930126557962e-10,38.52
10992.2276440934,15.5275837381082,7.57456388284306e-10,38.53
10896.4855633764,15.4598133754098,7.50858958444346e-10,38.54
10918.0131913685,15.4750774204529,7.52342392000783e-10,38.55
10874.4396990327,15.4441662426218,7.49339814070425e-10,38.56
10900.0467338252,15.4623394436868,7.51104352862435e-10,38.57
10940.556019864,15.4910451667752,7.53895781359774e-10,38.58
10969.5259707876,15.5115412973077,7.55892053189819e-10,38.59
10942.4060737453,15.4923548834254,7.54023265540088e-10,38.6
10963.7450755875,15.5074534993485,7.55493701177736e-10,38.61
10978.7481570109,15.5180602785983,7.56527538925283e-10,38.62
10941.4578443325,15.491683613106,7.53957924605605e-10,38.63
10943.3485979524,15.4930220860947,7.54088213338197e-10,38.64
10927.3314123845,15.4816797864019,7.52984495336391e-10,38.65
10977.1047133545,15.5168987612814,7.56414291916882e-10,38.66
10979.1230586685,15.5183252312492,7.56553372783964e-10,38.67
11033.8840395719,15.556977758338,7.60326862212766e-10,38.68
10992.8908598476,15.5280521592128,7.57502089394771e-10,38.69
11035.421158025,15.5580613334752,7.60432782525694e-10,38.7
11021.6150265189,15.548326142522,7.59481424634882e-10,38.71
10989.5211284744,15.5256720130016,7.5726988672957e-10,38.72
10978.1025917942,15.5176040304417,7.56483054084423e-10,38.73
10982.6058665146,15.5207864050163,7.56793367363551e-10,38.74
11074.9673558644,15.5859131000482,7.63157846193922e-10,38.75
11023.0889103234,15.5493657206578,7.59582987551836e-10,38.76
11061.865059914,15.5766908751166,7.62254988457519e-10,38.77
11050.434032365,15.5686405325528,7.61467295087071e-10,38.78
11114.2666998372,15.6135417930453,7.65865899566851e-10,38.79
11063.5308933806,15.5778636970589,7.62369778311031e-10,38.8
11067.3057561385,15.5805210441099,7.62629897915851e-10,38.81
11025.1432872229,15.5508146234913,7.59724551296406e-10,38.82
11039.6186457229,15.5610199229747,7.60722024522357e-10,38.83
11080.5914876998,15.5898700464414,7.63545395899514e-10,38.84
11095.8642098612,15.600610346968,7.64597814148318e-10,38.85
11088.1408809141,15.5951799624041,7.64065612210805e-10,38.86
11112.8430886552,15.6125418024426,7.65767800853907e-10,38.87
11144.589823526,15.6348265472034,7.67955416313999e-10,38.88
11105.7528762496,15.6075604534343,7.65279225939451e-10,38.89
11093.3531420333,15.5988449861727,7.6442478058049e-10,38.9
11076.0296542894,15.5866605737606,7.63231047437052e-10,38.91
11107.3451689519,15.6086792841055,7.65388948219452e-10,38.92
11095.1725620381,15.600124116417,7.64550153830594e-10,38.93
11172.3446430408,15.6542831605168,7.69867955430534e-10,38.94
11129.0905437744,15.6239507380758,7.66887386353033e-10,38.95
11182.910921211,15.6616839535256,7.70596060338799e-10,38.96
11184.3402465189,15.6626848076926,7.70694552802788e-10,38.97
11149.9095049227,15.6385576119795,7.68321986838925e-10,38.98
11130.8052982462,15.6251543497896,7.67005547272825e-10,38.99
11130.2782557533,15.62478442068,7.66969229638579e-10,39
11211.1580532027,15.6814515544671,7.72542523901102e-10,39.01
11143.8102266669,15.6342796865728,7.67901695572372e-10,39.02
11203.657715472,15.6762051802617,7.7202568792278e-10,39.03
11181.7865600757,15.6608965989843,7.70518582456037e-10,39.04
11248.8113889011,15.707763020901,7.75137153542014e-10,39.05
11223.6370599642,15.6901765458809,7.7340243180121e-10,39.06
11223.805536395,15.6902943069511,7.7341404123589e-10,39.07
11181.2537390362,15.6605234674383,7.70481866631616e-10,39.08
11188.1701120339,15.6653662730588,7.7095846255744e-10,39.09
11224.571918221,15.6908299787026,7.73466851351254e-10,39.1
11213.704351268,15.6832322528838,7.72717985126846e-10,39.11
11222.0655819706,15.6890780770795,7.73294143828668e-10,39.12
11243.9749504134,15.7043858731045,7.74803882493809e-10,39.13
11297.8036616872,15.7419320936732,7.78513130750628e-10,39.14
11266.0159603468,15.7197706041295,7.7632269235827e-10,39.15
11249.578349459,15.7082985010034,7.75190003536843e-10,39.16
11235.6391915141,15.6985635439841,7.74229479012193e-10,39.17
11255.5959176091,15.7124992415282,7.75604664293951e-10,39.18
11237.9791849616,15.7001981916783,7.74390724124895e-10,39.19
11305.9067172834,15.7475763273268,7.79071499029082e-10,39.2
11263.6491158085,15.7181192569421,7.76159596980917e-10,39.21
11324.9930861676,15.7608630682303,7.80386709422146e-10,39.22
11340.3060443186,15.7715149029269,7.81441900267039e-10,39.23
11310.9317516008,15.7510755301156,7.79417765906761e-10,39.24
11290.7457435877,15.7370142074848,7.78026781183868e-10,39.25
11292.9279909323,15.7385349395524,7.78177156271202e-10,39.26
11363.8713860317,15.7878931319375,7.83065749335726e-10,39.27
11289.2188138955,15.7359500560427,7.77921562961751e-10,39.28
11363.0510830775,15.7873232958025,7.83009223603813e-10,39.29
11320.436658584,15.7576921852393,7.80072733466343e-10,39.3
11390.2225688159,15.8061874589572,7.84881566146028e-10,39.31
11381.542829723,15.800163883523,7.84283459553125e-10,39.32
11393.8633466641,15.8087134069348,7.8513244617951e-10,39.33
11342.1210879699,15.7727769871494,7.81566971949799e-10,39.34
11351.1264095642,15.779037312955,7.82187513899162e-10,39.35
11388.0566194236,15.8046845458399,7.84732314123867e-10,39.36
11355.7145022757,15.7822259115761,7.82503671847025e-10,39.37
